Dataset,Model,Base Model,Category,Target Transform,Roles,Series ID,Time,Actual,Prediction,Test RMSE,Test MAPE
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-16,0.0,0.4086320698261261,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-17,0.0,0.1723441332578659,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-18,0.0,0.020551204681396484,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-19,0.0,-0.1918409913778305,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-20,0.0,-0.11959760636091232,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-21,1.0,0.08163738250732422,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-22,0.0,0.1452186107635498,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-23,0.0,0.015142618678510189,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_108,2016-04-24,0.0,0.11646293848752975,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-03-28,0.0,0.4366755187511444,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-03-29,0.0,1.4552912712097168,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-03-30,2.0,0.34572863578796387,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-03-31,0.0,0.9891610145568848,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-01,1.0,1.4251328706741333,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-02,0.0,0.9102706909179688,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-03,2.0,0.6543490886688232,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-04,1.0,0.8787413835525513,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-05,1.0,0.3731687664985657,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-06,1.0,0.625866711139679,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-07,0.0,0.6088598966598511,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-08,1.0,0.44967085123062134,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-09,0.0,0.5889480710029602,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-10,1.0,0.8664637804031372,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-11,0.0,0.3532344400882721,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-12,0.0,0.518682599067688,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-13,0.0,0.4650268852710724,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-14,0.0,0.42334452271461487,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-15,0.0,0.5479731559753418,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-16,0.0,0.7641546130180359,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-17,1.0,0.45047298073768616,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-18,1.0,0.4439562261104584,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-19,0.0,0.41009029746055603,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-20,0.0,0.1940252035856247,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-21,0.0,0.46859902143478394,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-22,1.0,0.41190338134765625,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-23,0.0,0.33566394448280334,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_109,2016-04-24,2.0,0.33609119057655334,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-03-28,0.0,0.49557581543922424,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-03-29,0.0,0.6390700936317444,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-03-30,1.0,0.6347888112068176,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-03-31,0.0,0.39475199580192566,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-01,0.0,0.6486409902572632,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-02,0.0,0.2599790394306183,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-03,0.0,0.36262989044189453,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-04,0.0,0.6864538192749023,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-05,0.0,0.23471705615520477,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-06,0.0,0.6742122173309326,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-07,0.0,0.7964467406272888,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-08,0.0,0.3751184940338135,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-09,0.0,0.5325927138328552,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-10,0.0,0.924299955368042,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-11,0.0,0.3291735053062439,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-12,0.0,0.8633666634559631,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-13,0.0,0.8881208896636963,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-14,0.0,0.5195763111114502,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-15,0.0,0.6386110782623291,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-16,0.0,0.9681640267372131,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-17,0.0,0.5004088282585144,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-18,0.0,0.7423273324966431,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-19,0.0,0.8401922583580017,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-20,0.0,0.43358278274536133,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-21,0.0,0.7951059937477112,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-22,0.0,0.6947594881057739,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-23,1.0,0.706341028213501,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,best_dl,HOBBIES_2_123,2016-04-24,0.0,0.5373850464820862,0.6373626589775085,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-03-28,1.0,1.7023142576217651,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-03-29,1.0,1.2011092901229858,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-03-30,2.0,0.789703369140625,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-03-31,0.0,1.1408931016921997,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-01,0.0,1.5436508655548096,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-02,2.0,0.4098885655403137,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-03,0.0,0.5823013782501221,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-04,0.0,0.5559498071670532,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-05,0.0,1.2490710020065308,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-06,0.0,0.5391599535942078,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-07,2.0,0.7558896541595459,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-08,1.0,1.2325594425201416,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-09,3.0,0.9808489084243774,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-10,1.0,0.4002707302570343,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-11,0.0,0.9789621829986572,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-12,2.0,0.5056682825088501,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-13,0.0,0.5276777148246765,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-14,0.0,0.9764548540115356,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-15,1.0,0.40653547644615173,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-16,2.0,0.4135816991329193,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-17,0.0,0.7207457423210144,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-18,0.0,0.29734617471694946,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-19,1.0,0.35133811831474304,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-20,1.0,0.6470892429351807,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-21,4.0,0.3439309895038605,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-22,3.0,0.3336428701877594,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-23,3.0,0.35502728819847107,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_1_242,2016-04-24,0.0,0.6681930422782898,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-03-28,1.0,0.8031283020973206,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-03-29,0.0,0.11604445427656174,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-03-30,0.0,0.6672602891921997,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-03-31,0.0,0.9497542381286621,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-01,0.0,0.641510009765625,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-02,0.0,2.521080493927002,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-03,0.0,0.7883065342903137,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-04,0.0,0.16642612218856812,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-05,0.0,0.5610331296920776,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-06,0.0,0.7299836874008179,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-07,0.0,1.0016142129898071,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-08,0.0,1.2752528190612793,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-09,0.0,0.3473702371120453,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-10,0.0,0.39295539259910583,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-11,0.0,0.6352829933166504,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-12,0.0,0.2136126011610031,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-13,0.0,0.35004720091819763,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-14,0.0,0.6034677624702454,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-15,0.0,0.47388598322868347,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-16,0.0,0.4778275787830353,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-17,0.0,0.8819345831871033,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-18,0.0,0.17619727551937103,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-19,0.0,0.25574684143066406,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-20,0.0,0.5244432091712952,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-21,0.0,0.2304450124502182,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-22,0.0,0.16200804710388184,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-23,0.0,0.18220876157283783,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_071,2016-04-24,1.0,0.45038682222366333,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-03-28,0.0,-0.2636496424674988,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-03-29,0.0,-0.24604783952236176,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-03-30,0.0,-0.021124480292201042,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-03-31,0.0,-0.2729768753051758,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-01,0.0,-0.25521528720855713,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-02,0.0,-0.027538491412997246,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-03,0.0,-0.27269190549850464,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-04,0.0,-0.2628769278526306,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-05,0.0,-0.0269638579338789,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-06,0.0,-0.2789720892906189,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-07,0.0,-0.2736974358558655,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-08,0.0,-0.03449323773384094,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-09,0.0,-0.28343188762664795,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-10,0.0,-0.2824100852012634,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-11,0.0,-0.036671608686447144,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-12,0.0,-0.2905306816101074,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-13,0.0,-0.279695987701416,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-14,0.0,-0.037459343671798706,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-15,0.0,-0.2912975549697876,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-16,0.0,-0.2799396514892578,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-17,0.0,-0.03760308027267456,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-18,0.0,-0.2917018532752991,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-19,0.0,-0.2803965210914612,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-20,0.0,-0.03768402338027954,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-21,1.0,-0.29232311248779297,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-22,0.0,-0.2861989736557007,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-23,0.0,-0.27885401248931885,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_108,2016-04-24,0.0,-0.03594134747982025,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_109,2016-03-28,0.0,1.1027647256851196,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_109,2016-03-29,0.0,0.6543107032775879,0.7206011414527893,0
M5 Walmart Hobbies Daily (5 Series),N-BEATS (GLOBAL),N-BEATS,dl,raw,,HOBBIES_2_109,2016-03-30,2.0,0.08410780876874924,0.7206011414527893,0
