Dataset,Model,Base Model,Category,Target Transform,Series ID,Time,Actual,Prediction,Forecast Horizon,Stride,Source
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-22,0.0,0.505980372428894,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-23,1.0,0.3560492992401123,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-24,0.0,0.6913091540336609,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-25,0.0,0.7261499762535095,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-26,0.0,0.41892102360725403,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-27,0.0,0.3881634771823883,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-28,0.0,0.28735116124153137,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-29,0.0,0.6282032132148743,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-11-30,0.0,0.4173440933227539,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-01,0.0,0.0390433669090271,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-02,0.0,0.15962690114974976,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-03,0.0,0.1537589430809021,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-04,0.0,0.25946229696273804,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-05,0.0,-0.09337996691465378,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-06,2.0,0.3617163598537445,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-07,0.0,1.0342857837677002,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-08,0.0,0.8717993497848511,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-09,1.0,0.3025461435317993,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-10,0.0,0.5026956796646118,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-11,0.0,0.8123335242271423,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-12,2.0,0.8641531467437744,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-13,0.0,1.2252904176712036,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-14,0.0,0.7015559673309326,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-15,0.0,0.42387065291404724,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-16,0.0,0.18956728279590607,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-17,0.0,0.69770348072052,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-18,0.0,0.786471962928772,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-19,0.0,0.827548086643219,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-20,0.0,0.2182655781507492,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-21,1.0,0.16593670845031738,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-22,0.0,0.5251597166061401,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-23,0.0,0.5157269239425659,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-24,1.0,0.3721601068973541,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-25,0.0,0.546577513217926,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-26,0.0,0.33133769035339355,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-27,0.0,0.969757616519928,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-28,0.0,0.5582967400550842,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-29,0.0,0.3336109519004822,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-30,0.0,0.3503238260746002,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2014-12-31,0.0,0.19283358752727509,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-01,0.0,-0.06963568925857544,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-02,0.0,-0.03357511758804321,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-03,0.0,-0.1599404513835907,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-04,0.0,-0.11905353516340256,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-05,0.0,-0.10208406299352646,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-06,0.0,0.01814877986907959,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-07,1.0,0.17580299079418182,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-08,0.0,0.501171350479126,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-09,0.0,0.5754424929618835,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-10,0.0,0.5449023246765137,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-11,1.0,0.3470272719860077,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-12,0.0,0.8799614906311035,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-13,0.0,0.9380850791931152,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-14,0.0,0.8202928304672241,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-15,0.0,-0.029958544299006462,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-16,1.0,0.49204540252685547,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-17,0.0,0.5497384667396545,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-18,0.0,0.7034675478935242,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-19,0.0,0.4512961804866791,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-20,1.0,0.13018155097961426,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-21,0.0,0.7231847047805786,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-22,0.0,0.7039346098899841,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-23,0.0,0.5641258955001831,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-24,0.0,0.1848832219839096,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-25,0.0,0.2499087005853653,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-26,0.0,0.3973037898540497,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-27,1.0,0.27126872539520264,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-28,0.0,0.33154547214508057,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-29,0.0,0.3424164354801178,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-30,2.0,0.3193017840385437,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-01-31,0.0,0.782034695148468,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-01,0.0,0.3097507059574127,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-02,0.0,1.1326038837432861,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-03,0.0,0.30685532093048096,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-04,1.0,0.7158618569374084,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-05,0.0,1.0501049757003784,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-06,0.0,0.06549569964408875,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-07,1.0,0.32719457149505615,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-08,0.0,0.7066349387168884,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-09,0.0,1.006176233291626,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-10,1.0,0.9102635979652405,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-11,0.0,1.0166505575180054,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-12,1.0,0.7611090540885925,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-13,0.0,1.0332574844360352,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-14,0.0,0.7248863577842712,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-15,0.0,0.5539445877075195,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-16,0.0,0.6402729153633118,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-17,1.0,0.5901599526405334,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-18,0.0,0.8301582932472229,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-19,0.0,0.5334914326667786,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-20,0.0,0.3552500903606415,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-21,1.0,0.31537896394729614,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-22,1.0,0.8287270069122314,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-23,0.0,1.306679129600525,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-24,0.0,1.0005689859390259,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-25,0.0,0.29581743478775024,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-26,0.0,0.3312225341796875,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-27,0.0,0.6094233393669128,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-02-28,0.0,0.6516850590705872,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-01,1.0,0.3408123850822449,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-02,0.0,0.4181428849697113,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-03,0.0,0.31276145577430725,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-04,0.0,0.3925264775753021,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-05,0.0,0.04981672391295433,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-06,0.0,0.500511884689331,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-07,2.0,0.4710884392261505,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-08,0.0,1.2741458415985107,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-09,2.0,1.024657964706421,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-10,0.0,1.3692456483840942,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-11,0.0,0.45870622992515564,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-12,2.0,1.2797467708587646,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-13,0.0,0.6704137325286865,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-14,0.0,0.06754013895988464,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-15,0.0,0.9723782539367676,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-16,0.0,0.33582812547683716,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-17,0.0,0.5740491151809692,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-18,1.0,0.8667349815368652,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-19,0.0,1.079243779182434,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-20,0.0,0.15371909737586975,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-21,0.0,0.5144093036651611,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-22,0.0,0.11078690737485886,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-23,0.0,0.18789376318454742,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-24,1.0,0.4301762878894806,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-25,0.0,0.7259790897369385,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-26,0.0,0.43481090664863586,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-27,1.0,0.3542458117008209,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-28,0.0,0.5772144794464111,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-29,1.0,0.6851770877838135,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-30,4.0,1.2627625465393066,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-03-31,0.0,1.810620903968811,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-01,0.0,-0.3942665159702301,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-02,0.0,0.6677371859550476,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-03,0.0,0.11432086676359177,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-04,2.0,1.9038801193237305,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-05,1.0,1.0927244424819946,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-06,0.0,0.45502686500549316,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-07,1.0,0.9166364073753357,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-08,1.0,0.93269944190979,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-09,0.0,0.6702122092247009,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-10,0.0,1.8271678686141968,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-11,0.0,1.4104619026184082,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-12,0.0,0.4717831313610077,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-13,1.0,0.704045832157135,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-14,0.0,0.8854190707206726,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-15,0.0,0.7254473567008972,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-16,0.0,0.4751143157482147,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-17,0.0,0.14425396919250488,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-18,1.0,0.5213847756385803,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-19,2.0,1.0595219135284424,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-20,0.0,1.1365106105804443,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-21,0.0,1.2772408723831177,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-22,0.0,0.6096764206886292,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-23,0.0,0.44428062438964844,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-24,0.0,0.9241307377815247,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-25,0.0,1.0422546863555908,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-26,0.0,0.4462192952632904,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-27,0.0,-0.10494565218687057,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-28,0.0,-0.014664887450635433,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-29,0.0,0.0975685641169548,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-04-30,0.0,0.11146240681409836,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-05-01,3.0,0.028651772066950798,1,1,rolling_validation
M5 Walmart Hobbies Daily (5 Series),TiDE (GLOBAL),TiDE,dl,raw,HOBBIES_2_109,2015-05-02,0.0,1.0604407787322998,1,1,rolling_validation
